Time  Force1  Force2
0.0  1.8621701  0.31769305
0.0  0.0684262  0.81133914
0.0  0.35190615  0.21994135
0.0  0.35190615  0.21994135
0.0  1.6568916  0.18084066
0.0  0.07820137  1.3147604
0.0  0.12707722  0.58162266
0.0  0.12707722  0.58162266
0.0  1.6666667  2.839687
0.0  0.65493643  2.346041
0.0  0.16617791  1.4076246
0.0  2.7174976  2.580645
0.0  2.7174976  2.580645
0.0  1.7986315  2.829912
0.0  0.71847504  2.4389052
0.0  2.99609  1.6129031
0.0  2.8250244  2.5317693
0.0  2.8250244  2.5317693
0.0  1.3880743  0.14662756
0.0  2.3411534  0.6060606
0.0  2.9423263  1.5151515
0.0  0.4154448  0.21994135
0.0  0.4154448  0.21994135
0.0  1.7497556  0.25415444
0.0  0.1026393  1.3489736
0.0  2.6930597  2.6735094
0.0  3.0156403  1.7155426
0.0  1.8084067  2.8592374
0.0  2.487781  0.76246333
0.0  3.0254154  1.6617792
0.0  0.51319647  0.35679373
0.0  0.51319647  0.35679373
0.0  2.6930597  4.4379277
0.0  4.115347  4.4183774
0.0  4.5796676  4.4379277
0.0  4.5796676  4.4379277
0.0  4.907136  4.408602
0.0  3.2013683  4.7067447
0.0  3.1622677  4.682307
0.0  3.123167  4.667644
0.0  3.123167  4.667644
0.0  3.0791788  4.6529813
0.0  3.064516  4.6041055
0.0  2.9912024  4.57478
0.0  2.8152492  0.029325513
0.0  2.8152492  0.029325513
0.0  1.5982404  0.029325513
0.0  0.7086999  0.029325513
0.0  0.0  0.019550342
0.0  0.0  0.019550342
0.0  0.0  0.0342131
0.0  0.0  0.029325513
0.0  0.0  0.029325513
0.0  0.0  0.0342131
0.0  0.0  0.0342131
0.0  0.0  0.0342131
0.0  0.0  0.0342131
0.0  0.6744868  0.029325513
0.0  0.601173  0.029325513
0.0  0.601173  0.029325513
0.0  0.58162266  0.029325513
0.0  0.49364614  0.029325513
0.0  0.4496579  0.029325513
0.0  0.4496579  0.029325513
0.0  1.5004888  0.029325513
0.0  1.226784  0.029325513
0.0  0.76246333  0.029325513
0.0  0.8553275  0.029325513
0.0  0.8553275  0.029325513
0.0  0.884653  0.029325513
0.0  0.92864126  0.029325513
0.0  1.0361681  0.029325513
0.0  1.0801564  0.029325513
0.0  1.0801564  0.029325513
0.0  0.0  0.029325513
0.0  0.0  0.029325513
0.0  0.0  0.0342131
0.0  0.0  0.0342131
0.0  0.45454547  0.0342131
0.0  0.45454547  0.0342131
0.0  0.19061583  0.029325513
0.0  2.605083  4.5698924
0.0  3.0791788  4.682307
0.0  3.0791788  4.682307
0.0  3.2209187  4.71652
0.0  3.1524925  4.7116323
0.0  4.9706745  4.423265
0.0  4.9804497  4.43304
0.0  4.9804497  4.43304
0.0  4.9706745  4.4281526
0.0  5.0  4.43304
0.0  4.9804497  4.4183774
0.0  4.9804497  4.4183774
0.0  5.0  4.4428153
0.0  5.0  4.43304
0.0  2.9814272  4.4965787
0.0  3.0009775  4.467253
0.0  3.0009775  4.467253
0.0  3.0205278  4.4428153
0.0  3.0254154  4.43304
0.0  3.0400782  4.423265
0.0  3.0400782  4.423265
0.0  3.0254154  4.4281526
0.0  5.0  4.5894427
0.0  5.0  4.618768
0.0  5.0  4.643206
0.0  5.0  4.643206
0.0  5.0  4.7653956
0.0  5.0  4.7653956
0.0  5.0  4.7653956
0.0  4.9853373  4.7898335
0.0  4.9853373  4.7898335
0.0  4.941349  4.8142715
0.0  4.897361  4.8387094
0.0  3.7829912  4.4183774
0.0  3.7829912  4.4183774
0.0  3.8367546  4.4281526
0.0  3.9296188  4.423265
0.0  4.022483  4.447703
0.0  4.042033  4.9266863
0.0  4.042033  4.9266863
0.0  3.9491692  4.931574
0.0  2.746823  0.029325513
0.0  1.3343109  0.029325513
0.0  1.3343109  0.029325513
0.0  1.3734115  0.029325513
