Time  Force1  Force2
55.545  0.0342131  0.0
55.563  0.039100684  0.0
55.579  0.039100684  0.0
55.612  0.0342131  0.024437927
55.629  0.0342131  0.019550342
55.646  0.0342131  0.0
55.678  0.039100684  0.024437927
55.697  0.04398827  0.06353861
55.714  0.04398827  0.10752688
55.714  0.04398827  0.10752688
55.75  0.024437927  0.18572825
55.768  0.024437927  0.200391
55.802  0.039100684  0.37634408
55.821  0.024437927  0.45943305
55.839  0.029325513  0.5034213
55.858  0.0342131  0.601173
55.876  0.0342131  0.6451613
55.896  0.029325513  0.71358746
55.914  0.029325513  0.7282502
55.952  0.029325513  0.7917888
55.97  0.029325513  0.7917888
55.989  0.029325513  0.7673509
56.007  0.029325513  0.7673509
56.045  0.039100684  0.71847504
56.064  0.039100684  0.66471165
56.083  0.039100684  0.5913978
56.102  0.048875853  0.48875856
56.12  0.04398827  0.38123167
56.156  0.04398827  0.2052786
56.173  0.0342131  0.14173998
56.19  0.039100684  0.08797654
56.207  0.04398827  0.04398827
56.224  0.039100684  0.0048875855
56.257  0.039100684  0.009775171
56.273  0.039100684  0.009775171
56.291  0.0342131  0.014662757
56.307  0.029325513  0.0
56.34  0.039100684  0.0
56.34  0.039100684  0.0
56.374  0.04398827  0.0342131
56.374  0.04398827  0.0342131
56.427  0.0342131  0.10752688
56.444  0.039100684  0.15640274
56.462  0.039100684  0.24926686
56.462  0.039100684  0.24926686
56.479  0.039100684  0.3616813
56.536  0.04398827  0.6353861
56.555  0.04398827  0.71358746
56.555  0.04398827  0.71358746
56.573  0.039100684  0.76246333
56.592  0.029325513  0.80645156
56.61  0.024437927  0.8553275
56.63  0.029325513  0.8455523
56.667  0.039100684  0.8211144
56.686  0.04398827  0.80645156
56.706  0.048875853  0.7966764
56.725  0.048875853  0.826002
56.744  0.048875853  0.78201365
56.765  0.048875853  0.75268817
56.784  0.048875853  0.7233626
56.804  0.05376344  0.6402737
56.843  0.05376344  0.4740958
56.861  0.05376344  0.32746822
56.88  0.048875853  0.21505377
56.899  0.048875853  0.15151516
56.918  0.048875853  0.10752688
56.936  0.07331378  0.08308896
56.955  0.048875853  0.05376344
56.99  0.048875853  0.024437927
56.99  0.048875853  0.024437927
57.024  0.04398827  0.014662757
57.041  0.039100684  0.05376344
57.059  0.039100684  0.07820137
57.076  0.039100684  0.10752688
57.113  0.048875853  0.22482894
57.132  0.048875853  0.26881722
57.132  0.048875853  0.26881722
57.15  0.04398827  0.31769305
57.167  0.039100684  0.342131
57.203  0.048875853  0.4692082
57.223  0.04398827  0.52297163
57.241  0.04398827  0.6451613
57.26  0.04398827  0.6353861
57.278  0.04398827  0.71358746
57.297  0.04398827  0.76246333
57.317  0.048875853  0.7966764
57.356  0.04398827  0.7966764
57.374  0.04398827  0.78690124
57.393  0.039100684  0.742913
57.411  0.029325513  0.69403714
57.431  0.0342131  0.6109482
57.449  0.04398827  0.5083089
57.466  0.0342131  0.3616813
57.502  0.04398827  0.15640274
57.52  0.0342131  0.12218964
57.537  0.039100684  0.08797654
57.555  0.039100684  0.048875853
57.588  0.039100684  0.04398827
57.605  0.039100684  0.0
57.622  0.039100684  0.0
57.638  0.04398827  0.0
57.655  0.04398827  0.0
57.69  0.04398827  0.024437927
57.707  0.05376344  0.0342131
57.724  0.058651026  0.04398827
57.742  0.05376344  0.039100684
57.761  0.06353861  0.08308896
57.78  0.06353861  0.16617791
57.798  0.0684262  0.25904202
57.836  0.0684262  0.3714565
57.836  0.0684262  0.3714565
57.854  0.0684262  0.4692082
57.874  0.06353861  0.5278593
57.894  0.06353861  0.5718475
57.933  0.06353861  0.69403714
